country,country_code,year,region,rank_stat_ind,stat_ind,rank_dem_stat,dem_stat,stateness,monopoly,identity,no_dogmas,admin,pol_part,elect,power,assembly,express,ruleoflaw,separation,judiciary,prosecution,civ_rights,stab_dem,perf_dem,com_dem,integ,party_sys,int_group,approv_dem,soc_cap,rank_econ_stat,econ_stat,level_development,barriers,market,compet,anti_monop,for_trade,bank,stab_econ,infl,macro_stab,priv_prop,prop_rights,priv_ent,welfare,safety_nets,equal,perf_econ,output,sustain,envir,edu,rank_gov_ind,gov_ind,level_diff,constr,civil_trad,conflict_intens,GNI,UN_edu,state_rol,gov_perf,steering,priority,implement,learning,efficiency,assets,coord,anti_corrupt,consens,goals,veto,cleavage,civil_part,recon,int_coop,use_support,cred,reg_coop,trend_dem,trend_econ,trend_gov,core_stateness,state_failure,pol_sys,cat_stat_ind,cat_dem_stat,cat_trend_dem,cat_econ_stat,cat_trend_econ,cat_gov_ind,cat_trend_gov,cat_level_diff,stateness_cat,pol_part_cat,ruleoflaw_cat,stab_dem_cat,integ_cat,level_development_cat,market_cat,stab_econ_cat,priv_prop_cat,welfare_cat,perf_econ_cat,sustain_cat,level_diff_cat,steering_cat,efficiency_cat,consens_cat,int_coop_cat
"Montenegro","MNE",2012,"East-Central and Southeast Europe",27,7.282143,29,7.6,8.75,9,8,8,10,8,8,9,9,6,6.5,7,6,5,8,8,7,9,6.75,7,6,8,6,31,6.964286,6,6,7.25,6,7,9,7,8,9,7,8,8,8,7,7,7,7,7,5.5,6,5,27,6.17,3.5625,6,5,2,4,1,3.375,7.2,7,7,7,7,5.6666667,5,7,5,7.8,10,9,7,6,7,8.3333333,9,8,8,-.2,.07,.0333333,9.5,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Minor","Excellent","Sound","Sound","Sound","Sound","Fair","Sound","Sound","Sound","Sound","Sound","Fair","Flawed","Sound","Fair","Sound","Sound"
"Montenegro","MNE",2014,"East-Central and Southeast Europe",22,7.503572,23,7.9,9,10,8,9,9,8,8,9,9,6,6.75,7,6,6,8,8.5,8,9,7.25,7,7,8,7,28,7.107143,7,7,7.75,6,7,10,8,8,9,7,8,8,8,7,7,7,6,6,6,6,6,19,6.5060031,3.3541667,5,5,2,4,1,3.125,7.633333,7.3333333,8,7,7,6.3333333,6,7,6,8.2,10,10,7,7,7,8.6666667,9,8,9,.3,.14,.4333334,9.5,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Good","No significant changes","Minor","Excellent","Sound","Sound","Excellent","Sound","Sound","Sound","Sound","Sound","Sound","Fair","Fair","Flawed","Sound","Fair","Sound","Excellent"
"Montenegro","MNE",2016,"East-Central and Southeast Europe",20,7.478571,21,7.85,9.25,10,8,9,10,7.75,7,9,9,6,7,7,7,6,8,8,8,8,7.25,7,7,8,7,27,7.107143,7,7,8.25,7,8,10,8,7.5,9,6,8,8,8,7,7,7,6,6,6,6,6,21,6.4563657,3.3125,5,5,2,4,1,2.875,7.583333,7.3333333,8,7,7,6.3333333,5,7,7,8,10,9,7,7,7,8.6666667,9,8,9,-.05,0,-.04999971,10,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Good","No significant changes","Minor","Excellent","Sound","Sound","Sound","Sound","Sound","Sound","Sound","Sound","Sound","Fair","Fair","Flawed","Sound","Fair","Sound","Excellent"
"Montenegro","MNE",2018,"East-Central and Southeast Europe",20,7.346429,26,7.55,9,10,8,8,10,7.5,7,9,8,6,7,7,7,6,8,7,7,7,7.25,7,7,8,7,23,7.142857,7,7,8.5,7,8,10,9,7.5,9,6,8,8,8,7,7,7,6,6,6,6,6,17,6.4882716,3.3333333,5,4,3,4,1,3,7.616667,7.3333333,8,7,7,6.3333333,5,7,7,7.8,10,8,7,7,7,9,9,8,10,-.3,.04,.0333333,10,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Good","No significant changes","Minor","Excellent","Sound","Sound","Sound","Sound","Sound","Excellent","Sound","Sound","Sound","Fair","Fair","Flawed","Sound","Fair","Sound","Excellent"
"Morocco","MAR",2006,"Middle East and North Africa",79,4.616667,74,4.483333,6.75,8,9,4,6,4.25,4,2,6,5,4.75,4,4,5,6,2,2,2,4.6666667,4,5,,5,81,4.75,3,3,5.25,4,4,7,6,7,7,7,5,5,5,4,4,4,5,5,4,4,4,62,4.750463,6.375,7,6,4,7,9,5.25,5.183333,5,5,5,5,4,5,4,3,5.4,5,3,7,5,7,6.3333333,6,7,6,,,,7,"Stable state","autocracy","Very limited","Moderate autocracy",,"Poorly functioning",,"Moderate",,"Moderate","Sound","Flawed","Fair","Poor","Fair","Flawed","Fair","Sound","Fair","Flawed","Fair","Flawed","Sound","Fair","Flawed","Fair","Fair"
"Morocco","MAR",2008,"Middle East and North Africa",86,4.646429,79,4.4,6.75,8,9,4,6,4.25,5,2,5,5,4,3,3,4,6,2,2,2,5,3,6,,6,83,4.892857,3,3,5.25,5,4,6,6,7,7,7,5.5,6,5,3.5,3,4,6,6,4,3,5,79,4.6009336,6.2708333,7,5,4,7,9,5.625,5.016667,4.6666667,5,4,5,4,4,5,3,5.4,6,5,5,5,6,6,6,7,5,-.08,.14,-.16666651,7,"Stable state","autocracy","Very limited","Moderate autocracy","No significant changes","Poorly functioning","No significant changes","Moderate","No significant changes","Moderate","Sound","Flawed","Flawed","Poor","Fair","Flawed","Fair","Sound","Fair","Flawed","Fair","Flawed","Fair","Fair","Flawed","Fair","Fair"
"Morocco","MAR",2010,"Middle East and North Africa",98,4.471429,95,4.05,6.75,8,7,6,6,3.5,3,2,4,5,4,3,3,4,6,2,2,2,4,3,4,,5,86,4.892857,3,3,5.25,5,4,6,6,7,7,7,5.5,6,5,4,4,4,6,6,3.5,3,4,98,4.0027778,5.9375,6,4,4,7,9,5.625,4.4,4,4,4,4,3.6666667,4,4,3,4.6,5,3,5,4,6,5.3333333,6,6,4,-.35,0,-.61666679,7,"Stable state","autocracy","Very limited","Moderate autocracy","No significant changes","Poorly functioning","No significant changes","Weak","Deterioration","Moderate","Sound","Flawed","Flawed","Poor","Flawed","Flawed","Fair","Sound","Fair","Flawed","Fair","Flawed","Fair","Flawed","Flawed","Fair","Fair"
"Morocco","MAR",2012,"Middle East and North Africa",94,4.503572,98,3.9,6.75,8,7,6,6,3.25,3,2,4,4,3.5,2,2,4,6,2,2,2,4,3,4,,5,79,5.107143,3,3,5.75,5,4,7,7,7,7,7,5.5,6,5,4,4,4,6,6,4.5,4,5,89,4.2021759,5.8125,6,5,3,7,8,5.875,4.633333,4,5,4,3,3.6666667,4,4,3,5.2,6,3,5,5,7,5.6666667,7,6,4,-.15,.21,.23333311,7,"Stable state","autocracy","Very limited","Hard-line autocracy","No significant changes","Functional flaws","No significant changes","Weak","No significant changes","Moderate","Sound","Flawed","Flawed","Poor","Flawed","Flawed","Fair","Sound","Fair","Flawed","Fair","Fair","Fair","Flawed","Flawed","Fair","Fair"
"Morocco","MAR",2014,"Middle East and North Africa",95,4.517857,95,4,6.75,8,7,6,6,3.5,4,2,4,4,3.75,2,3,4,6,2,2,2,4,3,4,,5,79,5.035714,3,3,6.25,6,4,8,7,7,8,6,6,6,6,4,4,4,5,5,4,3,5,80,4.5205864,5.9583333,6,5,4,7,8,5.75,4.966667,4.3333333,5,4,4,4,4,4,4,5.2,6,3,5,5,7,6.3333333,7,7,5,.1,-.07,.33333349,7,"Stable state","autocracy","Very limited","Moderate autocracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Flawed","Flawed","Poor","Flawed","Flawed","Fair","Sound","Fair","Flawed","Fair","Flawed","Fair","Flawed","Flawed","Fair","Fair"
"Morocco","MAR",2016,"Middle East and North Africa",94,4.595238,93,3.833333,6.75,8,7,6,6,3.5,4,2,4,4,3.25,2,2,4,5,2,2,2,3.6666667,3,4,,4,73,5.357143,3,3,6.5,6,4,8,8,7,8,6,5.5,5,6,4.5,4,5,6,6,5,5,5,81,4.3679012,5.6666667,6,5,4,6,7,6,4.833333,4.3333333,5,4,4,3.6666667,4,4,3,5,6,3,5,4,7,6.3333333,7,7,5,-.17,.32,-.13333321,7,"Stable state","autocracy","Very limited","Hard-line autocracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Flawed","Flawed","Poor","Flawed","Flawed","Sound","Sound","Fair","Fair","Fair","Fair","Fair","Flawed","Flawed","Fair","Fair"
"Morocco","MAR",2018,"Middle East and North Africa",90,4.614285,93,3.8,6.75,8,7,6,6,3,3,2,4,3,3.25,2,2,4,5,2,2,2,4,4,4,,4,70,5.428571,3,3,6,5,4,8,7,7.5,8,7,6,6,6,4,4,4,6,6,5.5,6,5,83,4.2775309,5.6666667,6,5,4,7,6,6,4.733333,4.3333333,5,4,4,3.6666667,4,4,3,4.6,5,3,5,4,6,6.3333333,7,6,6,-.03,.07,-.10000038,7,"Stable state","autocracy","Very limited","Hard-line autocracy","No significant changes","Functional flaws","No significant changes","Weak","No significant changes","Moderate","Sound","Flawed","Flawed","Poor","Flawed","Flawed","Fair","Sound","Fair","Flawed","Fair","Fair","Fair","Flawed","Flawed","Fair","Fair"
"Mozambique","MOZ",2006,"South and East Africa",54,6.010715,40,6.95,8.5,9,10,9,6,8,7,9,9,7,5.75,5,6,5,7,7,6,8,5.5,7,4,6,5,72,5.071429,3,3,4.5,5,2,6,5,8,8,8,5.5,5,6,3,3,3,6,6,5.5,7,4,31,6.0636574,6.9791667,8,6,4,10,10,3.875,6.533333,6.3333333,5,7,7,4,4,7,1,6.8,9,8,6,7,4,9,9,9,9,,,,7.5,"Stable state","democracy","Limited","Defective democracy",,"Functional flaws",,"Good",,"Substantial","Excellent","Sound","Fair","Sound","Fair","Flawed","Fair","Sound","Fair","Flawed","Fair","Fair","Sound","Fair","Flawed","Sound","Excellent"
"Mozambique","MOZ",2008,"South and East Africa",67,5.560715,53,6.55,8.25,8,9,10,6,7.5,8,8,7,7,4.75,4,4,5,6,7,6,8,5.25,6,4,6,5,91,4.571429,2,2,5,5,2,6,7,8,9,7,5,4,6,3,3,3,6,6,3,4,2,63,5.0208025,6.5833333,6,7,2,10,10,4.5,5.433333,5,5,5,5,4.3333333,4,7,2,4.4,6,5,5,4,2,8,8,8,8,-.4,-.5,-1.0999999,7,"Stable state","democracy","Limited","Defective democracy","No significant changes","Poorly functioning","Deterioration","Moderate","Strong deterioration","Substantial","Sound","Sound","Fair","Sound","Fair","Poor","Fair","Sound","Fair","Flawed","Fair","Flawed","Fair","Fair","Flawed","Flawed","Sound"
"Mozambique","MOZ",2010,"South and East Africa",63,5.710714,50,6.35,7.75,7,9,9,6,7,7,8,7,6,5.25,5,6,4,6,6.5,6,7,5.25,5,4,7,5,79,5.071429,3,3,5,5,3,6,6,7,8,6,5.5,5,6,4,4,4,7,7,4,4,4,48,5.5487654,7.0833333,7,7,4,10,10,4.5,5.933333,5.6666667,7,6,4,5,5,7,3,5.4,7,5,6,5,4,7.6666667,7,9,7,-.2,.5,.5,6.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","Improvement","Moderate","Improvement","Substantial","Sound","Sound","Fair","Sound","Fair","Flawed","Fair","Sound","Fair","Flawed","Sound","Flawed","Sound","Fair","Fair","Fair","Sound"
"Mozambique","MOZ",2012,"South and East Africa",72,5.396429,57,6.15,7.75,8,9,9,5,7,7,7,7,7,4.75,4,5,4,6,6,6,6,5.25,5,4,7,5,90,4.642857,3,3,5,5,3,6,6,6.5,7,6,5,5,5,4,4,4,5,5,4,4,4,63,5.0706019,7.125,7,7,4,10,10,4.75,5.416667,5.3333333,6,6,4,4.3333333,4,6,3,5,6,5,6,5,3,7,7,7,7,-.2,-.43,-.51666689,6.5,"Stable state","democracy","Very limited","Defective democracy","No significant changes","Poorly functioning","No significant changes","Moderate","Deterioration","Substantial","Sound","Sound","Fair","Fair","Fair","Flawed","Fair","Sound","Fair","Flawed","Fair","Flawed","Sound","Fair","Flawed","Fair","Sound"
"Mozambique","MOZ",2014,"South and East Africa",70,5.496428,58,6.1,7.5,7,9,9,5,7,7,7,7,7,4.5,4,4,4,6,6,6,6,5.5,6,4,7,5,82,4.892857,2,2,4.75,4,2,6,7,7.5,8,7,5.5,4,7,4,3,5,7,7,3.5,4,3,53,5.3622222,7.3333333,8,7,4,10,10,5,5.7,6.3333333,7,6,6,4.3333333,4,6,3,4.8,6,4,6,5,3,7.3333333,6,7,9,-.05,.25,.2833333,6,"Stable state","democracy","Very limited","Defective democracy","No significant changes","Poorly functioning","No significant changes","Moderate","No significant changes","Substantial","Sound","Sound","Fair","Fair","Fair","Poor","Fair","Sound","Fair","Flawed","Sound","Flawed","Sound","Fair","Flawed","Fair","Sound"
"Mozambique","MOZ",2016,"South and East Africa",74,5.228571,66,5.6,7.5,6,9,9,6,6.25,7,6,6,6,4.25,4,4,4,5,5.5,6,5,4.5,6,3,4,5,83,4.857143,2,2,5,5,4,5,6,7.5,8,7,5.5,5,6,3.5,3,4,7,7,3.5,4,3,63,5,7.1875,8,7,5,9,9,5.125,5.333333,5.3333333,6,5,5,4,4,5,3,5,6,5,5,4,5,7,6,7,8,-.5,-.04,-.36666632,6,"Stable state","democracy","Very limited","Highly defective democracy","Deterioration","Poorly functioning","No significant changes","Moderate","No significant changes","Substantial","Sound","Fair","Flawed","Fair","Fair","Poor","Fair","Sound","Fair","Flawed","Sound","Flawed","Sound","Fair","Flawed","Fair","Sound"
"Mozambique","MOZ",2018,"South and East Africa",95,4.313095,83,4.483333,7,5,9,9,5,4.75,6,3,5,5,3,3,3,3,3,3,3,3,4.6666667,6,3,,5,101,4.142857,2,2,4.5,4,3,5,6,5,5,5,5.5,5,6,3.5,3,4,5,5,3.5,4,3,85,4.2508642,7.6666667,8,7,7,9,9,6,4.483334,4.6666667,5,5,4,2.6666667,3,3,2,4.6,6,4,5,4,4,6,6,4,8,-1.12,-.71,-.8499999,5,"Stable state","autocracy","Very limited","Moderate autocracy","Strong deterioration","Poorly functioning","Deterioration","Weak","Deterioration","Substantial","Sound","Fair","Flawed","Flawed","Fair","Poor","Fair","Fair","Fair","Flawed","Fair","Flawed","Sound","Fair","Flawed","Fair","Fair"
"Myanmar","MMR",2006,"Asia and Oceania",118,1.878572,118,1.65,4.25,4,3,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,118,2.107143,1,1,1.75,1,1,2,3,1.5,1,2,2.5,2,3,1,1,1,6,6,1,1,1,113,2.0413773,8.2291667,9,9,8,10,5,8.375,2.2,2.3333333,2,4,1,1,1,1,1,2.8,4,4,2,2,2,2.6666667,3,3,2,,,,3.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy",,"Rudimentary",,"Failed",,"Substantial","Flawed","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Flawed","Poor","Fair","Poor","Sound","Poor","Poor","Flawed","Flawed"
"Myanmar","MMR",2008,"Asia and Oceania",124,1.957143,124,1.7,4.5,5,3,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,122,2.214286,2,2,2,2,1,3,2,2,2,2,2.5,2,3,1,1,1,5,5,1,1,1,124,1.7854321,8.0416667,9,9,8,10,4,8.25,1.866667,1.3333333,2,1,1,1.6666667,1,3,1,1.8,2,2,3,1,1,2.6666667,2,2,4,.05,.11,-.33333337,3.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Rudimentary","No significant changes","Failed","No significant changes","Substantial","Fair","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Flawed","Poor","Fair","Poor","Sound","Poor","Poor","Poor","Flawed"
"Myanmar","MMR",2010,"Asia and Oceania",127,1.590476,127,1.716667,4.25,4,3,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3333333,1,1,,2,127,1.464286,1,1,1.75,2,1,2,2,1,1,1,1.5,1,2,1,1,1,3,3,1,1,1,126,1.7451775,8.2291667,9,9,9,10,4,8.375,1.816667,1,1,1,1,1.3333333,1,2,1,1.6,1,3,1,2,1,3.3333333,3,2,5,.02,-.75,-.05000007,3,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Rudimentary","Deterioration","Failed","No significant changes","Substantial","Flawed","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Flawed","Poor","Sound","Poor","Poor","Poor","Flawed"
"Myanmar","MMR",2012,"Asia and Oceania",127,1.69881,127,1.933333,4.25,4,3,8,2,1.75,2,2,2,1,1,1,1,1,1,1,1,1,1.6666667,2,1,,2,126,1.464286,1,1,1.75,2,1,2,2,1,1,1,1.5,1,2,1,1,1,3,3,1,1,1,126,1.772091,8.8958333,9,9,9,9,9,8.375,1.816667,1,1,1,1,1.3333333,1,2,1,1.6,2,1,2,2,1,3.3333333,3,2,5,.22,0,0,3,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Rudimentary","No significant changes","Failed","No significant changes","Massive constraints","Flawed","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Poor","Flawed","Poor","Excellent","Poor","Poor","Poor","Flawed"
"Myanmar","MMR",2014,"Asia and Oceania",125,2.571429,119,3,4,4,3,7,2,4,4,3,4,5,2,4,2,1,1,2,2,2,3,3,3,,3,126,2.142857,2,2,2,3,1,2,2,3,4,2,2,1,3,1,1,1,3,3,2,3,1,96,3.9633333,8.5,9,9,8,9,8,8,4.1,3.6666667,3,3,5,2.3333333,2,2,3,4.4,4,5,5,4,4,6,6,5,7,1.07,.68,2.2833333,3,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","Strong improvement","Rudimentary","Improvement","Weak","Strong improvement","Massive constraints","Flawed","Flawed","Poor","Poor","Flawed","Poor","Poor","Flawed","Poor","Poor","Flawed","Poor","Excellent","Flawed","Poor","Flawed","Fair"
"Myanmar","MMR",2016,"Asia and Oceania",118,2.975,115,3.2,4.25,4,3,7,3,4,4,3,4,5,2.75,4,3,2,2,2,2,2,3,3,3,,3,122,2.75,2,2,2.25,3,2,2,2,3,4,2,2,1,3,2.5,3,2,5,5,2.5,3,2,90,4.1969444,8.4166667,9,9,8,8,9,7.5,4.35,4,3,4,5,2.6666667,2,3,3,4.4,4,5,5,4,4,6.3333333,6,6,7,.2,.61,.25,3.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Rudimentary","Improvement","Weak","No significant changes","Substantial","Flawed","Flawed","Flawed","Poor","Flawed","Poor","Poor","Flawed","Poor","Flawed","Fair","Flawed","Sound","Flawed","Flawed","Flawed","Fair"
"Myanmar","MMR",2018,"Asia and Oceania",111,3.375,104,3.5,4,4,3,6,3,5,7,3,5,5,3,4,3,2,3,2.5,2,3,3,3,3,,3,114,3.25,2,2,3.25,3,3,4,3,3.5,4,3,2.5,2,3,2.5,3,2,6,6,3,3,3,92,3.9725926,8.25,9,8,9,8,8,7.5,4.133333,3.3333333,3,3,4,3,3,3,3,4.2,4,4,4,5,4,6,6,6,6,.3,.5,-.2166667,3.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","Improvement","Weak","No significant changes","Substantial","Flawed","Fair","Flawed","Flawed","Flawed","Poor","Flawed","Flawed","Flawed","Flawed","Fair","Flawed","Sound","Flawed","Flawed","Flawed","Fair"
"Namibia","NAM",2006,"South and East Africa",26,7.153571,26,7.7,8.75,9,9,10,7,9,9,9,9,9,7.75,8,9,6,8,7.5,6,9,5.5,6,6,6,4,33,6.607143,4,4,7.25,7,7,8,7,8,8,8,8,8,8,6.5,6,7,7,7,5.5,6,5,34,6.0055941,4.7916667,6,5,4,7,4,2.75,6.8,6,5,7,6,5.6666667,6,6,5,7.2,9,9,8,5,5,8.3333333,8,8,9,,,,8,"Stable state","democracy","Advanced","Defective democracy",,"Functional flaws",,"Good",,"Moderate","Excellent","Excellent","Sound","Sound","Fair","Flawed","Sound","Sound","Sound","Sound","Sound","Fair","Fair","Fair","Fair","Sound","Sound"
"Namibia","NAM",2008,"South and East Africa",27,7.317857,21,8.1,8.75,9,9,10,7,9,8,10,9,9,7.5,9,8,6,7,8.5,8,9,6.75,7,7,7,6,44,6.535714,4,4,7.75,7,6,9,9,8,8,8,7,7,7,5.5,6,5,7,7,6.5,7,6,33,5.8881404,4.6458333,6,5,4,6,4,2.875,6.683333,6.3333333,7,6,6,6.3333333,7,6,6,6.4,8,9,7,5,3,7.6666667,7,8,8,.4,-.07,-.11666679,8,"Stable state","democracy","Advanced","Democracy in consolidation","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Excellent","Excellent","Sound","Excellent","Sound","Flawed","Sound","Sound","Sound","Fair","Sound","Sound","Flawed","Fair","Fair","Fair","Sound"
"Namibia","NAM",2010,"South and East Africa",34,6.989285,27,7.8,9.25,9,10,10,8,7.75,7,8,8,8,7.25,7,8,7,7,8,8,8,6.75,7,7,7,6,51,6.178571,3,3,7.25,7,6,8,8,8,8,8,7,7,7,6,6,6,7,7,5,6,4,29,6.0502778,4.4583333,6,4,5,5,4,2.75,6.9,6.6666667,7,7,6,6.3333333,6,7,6,6.6,9,9,6,5,4,8,8,8,8,-.3,-.36,.2166667,8.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Excellent","Sound","Sound","Sound","Sound","Flawed","Sound","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Fair","Sound","Sound"
"Namibia","NAM",2012,"South and East Africa",32,6.992857,25,7.7,8.5,9,9,9,7,8.5,7,9,9,9,7.25,7,9,6,7,8,8,8,6.25,7,6,6,6,46,6.285714,3,3,7.5,7,6,8,9,8,8,8,7.5,8,7,6,6,6,7,7,5,6,4,29,6.0305864,4.5208333,6,4,4,5,5,3.125,6.866667,6.6666667,7,7,6,6.3333333,6,7,6,6.8,9,9,7,5,4,7.6666667,7,8,8,-.1,.11,-.0333333,8,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Excellent","Excellent","Sound","Sound","Fair","Flawed","Sound","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Fair","Sound","Sound"
"Namibia","NAM",2014,"South and East Africa",30,7.089286,25,7.75,8.5,9,9,9,7,8.75,8,10,8,9,7.25,7,9,6,7,7.5,7,8,6.75,7,7,7,6,39,6.428571,3,3,7.5,7,6,8,9,8,8,8,7.5,8,7,6,6,6,7,7,6,7,5,27,6.1684028,4.1875,5,4,4,5,4,3.125,7.083333,7.3333333,8,7,7,6.3333333,6,7,6,7,9,9,8,5,4,7.6666667,7,8,8,.05,.14,.2166667,8,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Minor","Excellent","Excellent","Sound","Sound","Sound","Flawed","Sound","Sound","Sound","Fair","Sound","Fair","Flawed","Sound","Fair","Sound","Sound"
"Namibia","NAM",2016,"South and East Africa",26,7.053572,23,7.75,8.5,9,9,9,7,8.5,9,9,8,8,7.25,7,9,6,7,7.5,7,8,7,7,7,7,7,40,6.357143,3,3,7.5,7,6,8,9,8,8,8,7.5,8,7,6,6,6,7,7,5.5,6,5,26,6.1476852,4.5208333,5,4,4,5,6,3.125,7,7,8,6,7,6.3333333,6,7,6,7,9,9,8,5,4,7.6666667,7,8,8,0,-.07,-.08333349,8,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Excellent","Excellent","Sound","Sound","Sound","Flawed","Sound","Sound","Sound","Fair","Sound","Fair","Flawed","Sound","Fair","Sound","Sound"
"Namibia","NAM",2018,"South and East Africa",37,6.5,27,7.5,8,9,8,9,6,8.5,9,9,8,8,6.75,6,9,5,7,7.5,7,8,6.75,7,7,7,6,68,5.5,3,3,7,6,5,8,9,7,8,6,6,6,6,5.5,6,5,5,5,5,6,4,47,5.4859105,4.6041667,6,4,4,5,5,3.625,6.233333,6.3333333,7,6,6,5,5,5,5,6.6,9,9,6,5,4,7,6,7,8,-.25,-.86,-.76666689,7.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","Deterioration","Moderate","Deterioration","Moderate","Sound","Excellent","Sound","Sound","Sound","Flawed","Sound","Sound","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Sound","Sound"
"Nepal","NPL",2006,"Asia and Oceania",81,4.546429,92,3.7,5.25,4,6,6,5,3.5,1,1,6,6,3.75,3,5,3,4,2,2,2,4,4,4,,4,61,5.392857,4,4,7.25,7,7,8,7,7,7,7,7.5,7,8,2.5,2,3,6,6,3.5,5,2,81,4.1634259,9.0833333,9,10,9,10,10,6.5,4.216667,3.3333333,4,4,2,4.3333333,4,5,4,3.2,4,3,3,4,2,6,6,5,7,,,,4.5,"Stable state","autocracy","Very limited","Hard-line autocracy",,"Functional flaws",,"Weak",,"Massive constraints","Fair","Flawed","Flawed","Poor","Flawed","Flawed","Sound","Sound","Sound","Flawed","Fair","Flawed","Excellent","Flawed","Flawed","Flawed","Fair"
"Nepal","NPL",2008,"Asia and Oceania",94,4.382143,97,3.8,5,3,6,6,5,3.5,1,1,6,6,4,5,3,4,4,2.5,2,3,4,4,4,,4,81,4.964286,3,3,7.25,7,7,8,7,6,6,6,7.5,7,8,2.5,2,3,5,5,3.5,5,2,63,5.0201543,8.5833333,9,9,8,10,9,6.5,5.183333,4.3333333,4,4,5,4,4,4,4,5.4,5,5,6,5,6,7,7,7,7,.1,-.43,.9666667,4,"Stable state","autocracy","Very limited","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Moderate","Improvement","Massive constraints","Fair","Flawed","Flawed","Flawed","Flawed","Flawed","Sound","Fair","Sound","Flawed","Fair","Flawed","Sound","Flawed","Flawed","Fair","Sound"
"Nepal","NPL",2010,"Asia and Oceania",90,4.603571,69,5.35,6.25,6,7,7,5,6.5,7,6,7,6,5,6,6,3,5,5,5,5,4,3,4,,5,109,3.857143,2,2,6.5,6,6,8,6,4.5,5,4,5,5,5,2.5,2,3,3,3,3.5,4,3,93,4.1467593,8.0625,9,8,7,10,9,5.375,4.333333,3.6666667,3,4,4,3.3333333,3,4,3,4,5,5,4,3,3,6.3333333,6,6,7,1.55,-1.11,-.8499999,5.5,"Stable state","democracy","Very limited","Highly defective democracy","Strong improvement","Poorly functioning","Strong deterioration","Weak","Deterioration","Substantial","Fair","Sound","Fair","Fair","Flawed","Poor","Sound","Fair","Fair","Flawed","Flawed","Flawed","Sound","Flawed","Flawed","Flawed","Fair"
"Nepal","NPL",2012,"Asia and Oceania",98,4.446428,74,5,6,6,7,7,4,6.25,7,5,7,6,4.25,5,5,3,4,4.5,4,5,4,3,4,,5,112,3.892857,2,2,6.25,5,6,8,6,4.5,4,5,5,5,5,2.5,2,3,3,3,4,5,3,101,3.75375,8.3125,9,8,7,10,10,5.875,3.9,2.6666667,2,3,3,3,3,3,3,3.6,4,4,4,3,3,6.3333333,6,6,7,-.35,.04,-.4333334,5,"Stable state","democracy","Very limited","Highly defective democracy","No significant changes","Poorly functioning","No significant changes","Weak","No significant changes","Substantial","Fair","Fair","Flawed","Fair","Flawed","Poor","Fair","Fair","Fair","Flawed","Flawed","Flawed","Sound","Flawed","Flawed","Flawed","Fair"
